id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
1291612,167623,1004,96.5,1,2,,,,,
1291614,167623,1008,870,0,49,,,,,
1291623,167624,1004,46.1,1,2,,,,,
1291625,167624,1003,12.6,1,2,,,,,
1291630,167624,1253,54,1,2,,,,,
1291631,167624,1258,6.56,1,2,,,,,
1291633,167624,1008,465,0,49,,,,,
1291643,167625,1004,100,1,2,,,,,
1291645,167625,1008,900,0,49,,,,,
1291649,167626,1004,4.4,1,2,,,,,
1291651,167626,1008,104,0,49,,,,,
1291655,167626,1003,11,1,2,,,,,
1291663,167627,1003,0.66,2,1,0.51,0.81,,,
1291674,167627,1093,8,2,1,4,12,,,
1291687,167627,1258,0.074,0,49,,,,,
1291698,167627,1004,0.49,2,1,0.42,0.56,,,
1291700,167627,1008,54,0,49,,,,,
1291733,167628,1004,5.44,2,1,4.27,6.61,,,
1291735,167628,1008,398,0,49,,,,,
1291768,167628,1003,10.4,2,1,8.81,11.99,,,
1291779,167628,1093,7,2,1,4,11,,,
1291792,167628,1258,0.886,0,49,,,,,
1291803,167629,1003,0.84,1,1,,,,,
1291814,167629,1093,11,1,1,,,,,
1291827,167629,1004,0.2,1,1,,,,,
1291829,167629,1008,21,0,49,,,,,
1291847,167630,1004,0.63,1,1,,,,,
1291849,167630,1008,44,0,49,,,,,
1291881,167630,1093,15,1,1,,,,,
1291893,167630,1258,0.075,0,49,,,,,
1291904,167630,1003,0.81,1,1,,,,,
1291913,167631,1003,9.88,1,1,,,,,
1291923,167631,1093,13,1,1,,,,,
1291936,167631,1258,0.82,0,49,,,,,
1291947,167631,1004,5.22,1,1,,,,,
1291949,167631,1008,386,0,49,,,,,
1291981,167632,1004,0.15,1,1,,,,,
1291983,167632,1008,16,0,49,,,,,
1291992,167632,1003,0.31,1,1,,,,,
1292004,167633,1003,4.29,1,1,,,,,
1292014,167633,1093,126,1,1,,,,,
1292026,167633,1258,0.353,0,49,,,,,
1292037,167633,1004,2.21,1,1,,,,,
1292039,167633,1008,195,0,49,,,,,
1292072,167634,1008,234,0,49,,,,,
1292077,167634,1004,11.09,1,1,,,,,
1292115,167634,1003,33.43,1,1,,,,,
1292120,167634,1093,135,1,1,,,,,
1292141,167634,1253,109,1,1,,,,,
1292142,167634,1258,5.142,0,49,,,,,
1292153,167635,1003,6.69,3,1,6.64,6.79,,,
1292163,167635,1093,329,3,1,161,425,,,
1292176,167635,1253,7,3,1,5,9,,,
1292177,167635,1258,4.621,0,49,,,,,
1292200,167635,1004,12.22,3,1,9.28,15.38,,,
1292202,167635,1008,330,0,49,,,,,
1292225,167636,1004,6.12,1,1,,,,,
1292227,167636,1008,153,0,49,,,,,
1292269,167636,1003,6.28,1,1,,,,,
1292280,167636,1093,427,1,1,,,,,
1292296,167636,1253,17,1,1,,,,,
1292297,167636,1258,2.396,0,49,,,,,
1292316,167637,1003,8.82,2,1,6.96,10.68,,,
1292327,167637,1093,104,2,1,29,178,,,
1292340,167637,1258,1.603,0,49,,,,,
1292351,167637,1004,3.75,2,1,3.18,4.32,,,
1292353,167637,1008,112,0,49,,,,,
1292386,167638,1004,2.92,4,1,0.74,5.92,,,
1292471,167638,1253,72,4,1,53,79,,,
1292472,167638,1258,0.726,0,49,,,,,
1292480,167638,1003,20.53,4,1,18.5,22.19,,,
1292491,167638,1093,79,4,1,55,98,,,
1292494,167638,1008,116,0,49,,,,,
1292503,167639,1003,22.56,1,1,,,,,
1292508,167639,1093,58,1,1,,,,,
1292509,167639,1253,58,1,1,,,,,
1292515,167639,1004,5.57,1,1,,,,,
1292576,167639,1258,0.904,0,49,,,,,
1292613,167639,1008,140,0,49,,,,,
1292620,167640,1003,1.22,2,1,1.06,1.38,,,
1292632,167640,1093,6,2,1,5,8,,,
1292659,167640,1004,0.76,2,1,0.65,0.87,,,
1292661,167640,1008,61,0,49,,,,,
1292677,167641,1004,99.32,1,1,,,,,
1292750,167641,1258,14.74,0,49,,,,,
1292769,167641,1008,894,0,49,,,,,
1292776,167642,1003,27.31,1,1,,,,,
1292781,167642,1093,390,1,1,,,,,
1292789,167642,1253,69,1,1,,,,,
1292790,167642,1258,0.92,0,49,,,,,
1292802,167642,1004,5.76,1,1,,,,,
1292881,167642,1008,161,0,49,,,,,
1292896,167643,1093,160,1,1,,,,,
1292903,167643,1253,439,1,1,,,,,
1292906,167643,1004,2.88,2,42,0.76,5,,,
1292933,167643,1003,14.66,2,42,8,21.31,,,
1292962,167643,1258,0.496,0,49,,,,,
1292997,167643,1008,104,0,49,,,,,
1293009,167644,1253,141,1,1,,,,,
1293010,167644,1258,1.55,0,49,,,,,
1293019,167644,1003,52.06,1,1,,,,,
1293029,167644,1093,390,1,1,,,,,
1293036,167644,1004,5.23,1,1,,,,,
1293071,167644,1008,255,0,49,,,,,
1293096,167645,1003,35.19,1,1,,,,,
1293108,167645,1093,600,1,1,,,,,
1293136,167645,1253,93,0,10,,,,,
1293137,167645,1258,1.48,0,49,,,,,
1293153,167645,1004,7.26,1,1,,,,,
1293210,167645,1008,206,0,49,,,,,
1293233,167646,1093,460,1,1,,,,,
1293234,167646,1003,24.5,1,1,,,,,
1293241,167646,1253,68,1,1,,,,,
1293242,167646,1258,0.8,0,49,,,,,
1293253,167646,1004,4.75,1,1,,,,,
1293283,167646,1008,141,0,49,,,,,
1293313,167647,1093,870,1,1,,,,,
1293340,167647,1253,67,1,1,,,,,
1293341,167647,1258,2.44,0,49,,,,,
1293357,167647,1003,23.19,1,1,,,,,
1293398,167647,1004,12.95,1,1,,,,,
1293418,167647,1008,209,0,49,,,,,
1293422,167648,1004,2.84,1,1,,,,,
1293471,167648,1003,22.25,1,1,,,,,
1293482,167648,1093,52,1,1,,,,,
1293510,167648,1253,56,1,1,,,,,
1293511,167648,1258,0.49,0,49,,,,,
1293534,167648,1008,115,0,49,,,,,
1293536,167649,1003,21.44,1,1,,,,,
1293541,167649,1093,43,1,1,,,,,
1293557,167649,1257,0.065,0,49,,,,,
1293558,167649,1258,0.418,0,49,,,,,
1293572,167649,1004,1.3,1,1,,,,,
1293610,167649,1008,97,0,49,,,,,
1293615,167650,1093,130,1,1,,,,,
1293618,167650,1003,62.38,1,1,,,,,
1293637,167650,1004,2.31,1,1,,,,,
1293679,167650,1008,270,0,49,,,,,
1293680,167651,1003,32.51,1,1,,,,,
1293686,167651,1093,41,1,1,,,,,
1293706,167651,1253,82,1,1,,,,,
1293707,167651,1257,0.088,0,49,,,,,
1293708,167651,1258,0.595,0,49,,,,,
1293752,167651,1004,1.8,1,1,,,,,
1293754,167651,1008,146,0,49,,,,,
1293795,167652,1004,2.1,1,1,,,,,
1293810,167652,1003,19.74,1,1,,,,,
1293835,167652,1257,0.032,0,49,,,,,
1293836,167652,1258,0.828,0,49,,,,,
1293855,167652,1093,43,1,1,,,,,
1293861,167652,1008,98,0,49,,,,,
1293876,167653,1004,10.64,1,1,,,,,
1293878,167653,1008,419,0,49,,,,,
1293904,167653,1003,14.48,1,1,,,,,
1293916,167653,1093,4,1,1,,,,,
1293937,167653,1258,1.974,0,49,,,,,
1293983,167654,1093,420,1,1,,,,,
1293988,167654,1003,56.19,1,1,,,,,
1293994,167654,1258,3.59,0,49,,,,,
1294010,167654,1004,17.9,1,1,,,,,
1294059,167654,1253,249,0,52,,,,,
1294061,167654,1008,386,0,49,,,,,
1294083,167655,1004,10.14,2,1,9.39,10.89,,,
1294085,167655,1008,309,0,49,,,,,
1294101,167655,1003,8.38,2,1,8.3,8.46,,,
1294112,167655,1093,671,2,1,436,906,,,
1294125,167655,1253,4,2,1,3,5,,,
1294126,167655,1258,3.631,0,49,,,,,
1294137,167656,1003,7.91,2,1,7.46,8.36,,,
1294148,167656,1093,511,2,1,511,511,,,
1294161,167656,1253,11,2,1,9,13,,,
1294162,167656,1258,3.366,0,49,,,,,
1294173,167656,1004,8.31,2,1,6.39,10.22,,,
1294175,167656,1008,224,0,49,,,,,
1294208,167657,1004,11.05,4,1,9.87,11.91,,,
1294210,167657,1008,229,0,49,,,,,
1294255,167657,1003,13.19,4,1,13,13.56,,,
1294266,167657,1093,646,4,1,632,657,,,
1294282,167657,1253,30,2,1,27,33,,,
1294283,167657,1257,0.815,0,49,,,,,
1294284,167657,1258,4.848,0,49,,,,,
1294308,167658,1003,12.56,11,1,9.13,15.19,,,
1294319,167658,1093,509,11,1,221,657,,,
1294346,167658,1253,34,5,1,27,39,,,
1294347,167658,1257,0.616,0,49,,,,,
1294348,167658,1258,4.486,0,49,,,,,
1294372,167658,1004,10.81,11,1,6.53,13.61,,,
1294374,167658,1008,219,0,49,,,,,
1294453,167659,1004,5.06,5,1,3.01,6.3,,,
1294470,167659,1003,12.02,5,1,8.56,17.81,,,
1294474,167659,1253,36,5,1,26,52,,,
1294475,167659,1257,0.06,0,49,,,,,
1294476,167659,1258,1.101,0,49,,,,,
1294498,167659,1093,518,5,1,414,642,,,
1294525,167659,1008,174,0,49,,,,,
1294539,167660,1003,11.31,3,1,9.06,13.31,,,
1294547,167660,1093,440,3,1,402,503,,,
1294558,167660,1253,26,3,1,25,27,,,
1294559,167660,1257,0.826,0,49,,,,,
1294560,167660,1258,5.156,0,49,,,,,
1294601,167660,1004,18.37,3,1,17.58,19.29,,,
1294635,167660,1008,335,0,49,,,,,
1294672,167661,1003,5.59,6,1,5.12,6,,,
1294683,167661,1093,305,6,1,136,741,,,
1294701,167661,1257,0.057,0,49,,,,,
1294702,167661,1258,2.188,0,49,,,,,
1294735,167661,1004,9.01,6,1,5.08,11.33,,,
1294737,167661,1008,229,0,49,,,,,
1294783,167662,1004,13.25,6,1,10.28,16.43,,,
1294785,167662,1008,256,0,49,,,,,
1294854,167662,1253,32,6,1,26,36,,,
1294855,167662,1257,0.359,0,49,,,,,
1294856,167662,1258,6.479,0,49,,,,,
1294888,167662,1093,400,6,1,243,697,,,
1294891,167662,1003,11.72,6,1,10.5,13.12,,,
1294916,167663,1003,11.51,6,1,8.44,15,,,
1294936,167663,1093,426,6,1,286,626,,,
1294943,167663,1253,29,6,1,17,35,,,
1294944,167663,1257,0.083,0,49,,,,,
1294945,167663,1258,3.166,0,49,,,,,
1295020,167663,1004,10.43,6,1,6.66,14.39,,,
1295022,167663,1008,232,0,49,,,,,
1295054,167664,1253,17,0,58,,,,,
1295072,167664,1004,7.21,6,1,5.68,9.81,,,
1295074,167664,1008,186,0,49,,,,,
1295141,167664,1257,0.365,0,49,,,,,
1295142,167664,1258,2.629,0,49,,,,,
1295171,167664,1093,277,6,1,170,390,,,
1295174,167664,1003,3.48,6,1,2.56,4.25,,,
1295183,167665,1003,3.28,12,1,2.69,3.69,,,
1295194,167665,1093,528,12,1,323,740,,,
1295203,167665,1257,0.07,0,49,,,,,
1295204,167665,1258,1.005,0,49,,,,,
1295250,167665,1004,5.29,12,1,3.83,6.84,,,
1295252,167665,1008,185,0,49,,,,,
1295333,167666,1004,6.77,12,1,3.14,16.84,,,
1295335,167666,1008,156,0,49,,,,,
1295382,167666,1093,376,12,1,309,521,,,
1295406,167666,1253,5,6,1,4,6,,,
1295407,167666,1257,0.087,0,49,,,,,
1295408,167666,1258,1.84,0,49,,,,,
1295432,167666,1003,6.91,12,1,6,7.69,,,
1295455,167667,1003,8.28,4,1,6.31,12.44,,,
1295465,167667,1093,468,4,1,350,560,,,
1295484,167667,1253,16,4,1,8,30,,,
1295485,167667,1257,0.103,0,49,,,,,
1295486,167667,1258,2.116,0,49,,,,,
1295500,167667,1004,11.94,4,1,9.97,12.96,,,
1295502,167667,1008,250,0,49,,,,,
1295566,167668,1257,0.011,0,49,,,,,
1295606,167668,1004,2.96,16,1,1.34,6.44,,,
1295608,167668,1008,174,0,49,,,,,
1295625,167668,1093,387,28,1,215,528,,,
1295627,167668,1258,0.54,0,49,,,,,
1295628,167668,1253,18,4,1,3,26,,,
1295631,167668,1003,4.05,16,1,3.13,5.19,,,
1295680,167669,1004,13.18,6,1,12,14,,,
1295682,167669,1008,255,0,49,,,,,
1295726,167669,1003,3.26,6,1,2.95,3.55,,,
1295737,167669,1093,43,6,1,30,52,,,
1295747,167669,1257,0.105,0,49,,,,,
1295748,167669,1258,2.369,0,49,,,,,
1295805,167670,1253,87,3,1,82,93,,,
1295806,167670,1257,0.426,0,49,,,,,
1295807,167670,1258,3.045,0,49,,,,,
1295825,167670,1003,31.52,6,1,29.81,34.19,,,
1295831,167670,1093,180,6,1,61,317,,,
1295850,167670,1004,8.52,6,1,7.66,9.57,,,
1295852,167670,1008,203,0,49,,,,,
1295903,167671,1004,11.51,6,1,10.35,12.2,,,
1295905,167671,1008,192,0,49,,,,,
1295956,167671,1003,6.46,6,1,5.75,7.06,,,
1295967,167671,1093,374,6,1,342,392,,,
1296004,167671,1257,0.227,0,49,,,,,
1296005,167671,1258,4.197,0,49,,,,,
1296026,167671,1253,16,3,1,15,17,,,
1296031,167672,1257,0.128,0,49,,,,,
1296032,167672,1258,2.534,0,49,,,,,
1296046,167672,1003,3.41,6,1,2.96,3.75,,,
1296056,167672,1093,44,6,1,22,112,,,
1296100,167672,1004,14.13,6,1,12.4,15.7,,,
1296102,167672,1008,282,0,49,,,,,
1296145,167673,1004,7.34,6,1,6.65,9.28,,,
1296147,167673,1008,182,0,49,,,,,
1296207,167673,1003,28.9,6,1,27.5,30.25,,,
1296213,167673,1093,349,6,1,313,382,,,
1296230,167673,1253,82,6,1,78,88,,,
1296231,167673,1257,0.276,0,49,,,,,
1296232,167673,1258,2.595,0,49,,,,,
1296259,167674,1004,13.55,14,1,6.48,33.13,,,
1296261,167674,1008,252,0,49,,,,,
1296286,167674,1257,0.068,0,49,,,,,
1296287,167674,1258,2.033,0,49,,,,,
1296297,167674,1093,252,14,1,97,490,,,
1296314,167674,1003,11.87,8,1,8.56,18.06,,,
1296358,167674,1253,32,7,1,21,44,,,
1296373,167675,1003,12.9,6,1,9.88,17.06,,,
1296385,167675,1093,435,12,1,298,501,,,
1296417,167675,1253,53,6,1,43,64,,,
1296418,167675,1257,0.09,0,49,,,,,
1296419,167675,1258,2.76,0,49,,,,,
1296442,167675,1004,16.36,12,1,11.22,23.24,,,
1296444,167675,1008,295,0,49,,,,,
1296518,167676,1004,6.98,12,1,3.23,13.98,,,
1296520,167676,1008,129,0,49,,,,,
1296577,167676,1003,9.76,6,1,7.25,11.19,,,
1296585,167676,1093,402,12,1,284,535,,,
1296615,167676,1253,26,6,1,16,40,,,
1296616,167676,1257,0.034,0,49,,,,,
1296617,167676,1258,1.352,0,49,,,,,
1296640,167677,1004,2.35,12,1,1.57,3.38,,,
1296642,167677,1008,121,0,49,,,,,
1296693,167677,1003,4.77,12,1,4.19,5.56,,,
1296705,167677,1093,430,12,1,371,578,,,
1296728,167677,1257,0.008,0,49,,,,,
1296729,167677,1258,0.464,0,49,,,,,
1296755,167678,1003,8.18,11,1,6.62,10,,,
1296767,167678,1093,413,23,1,273,711,,,
1296800,167678,1253,21,3,1,19,25,,,
1296801,167678,1257,0.014,0,49,,,,,
1296802,167678,1258,0.77,0,49,,,,,
1296828,167678,1004,4.56,11,1,2.2,6.81,,,
1296830,167678,1008,95,0,49,,,,,
1296891,167679,1004,12.68,9,1,8.93,16.53,,,
1296893,167679,1008,262,0,49,,,,,
1296953,167679,1003,14.46,9,1,11.19,18.56,,,
1296965,167679,1093,553,9,1,381,950,,,
1296997,167679,1253,61,3,1,52,67,,,
1296998,167679,1257,0.053,0,49,,,,,
1296999,167679,1258,2.422,0,49,,,,,
1297031,167680,1004,3.59,12,1,2.36,5.01,,,
1297033,167680,1008,121,0,49,,,,,
1297084,167680,1003,5.79,12,1,4.81,6.44,,,
1297095,167680,1093,230,12,1,185,311,,,
1297125,167680,1253,9,6,1,7,12,,,
1297126,167680,1257,0.066,0,49,,,,,
1297127,167680,1258,1.062,0,49,,,,,
1297155,167681,1003,0.45,0,40,,,,,
1297158,167681,1093,404,0,40,,,,,
1297201,167681,1004,0.04,0,40,,,,,
1297213,167681,1008,218,0,49,,,,,
1297266,167682,1008,11,0,,,,,,
1297300,167683,1004,10.1,1,,,,,,
1297331,167683,1253,10,0,,,,,,
1297332,167683,1258,5.528,0,,,,,,
1297340,167683,1093,104,1,,,,,,
1297346,167683,1003,6.4,1,,,,,,
1297372,167683,1008,221,0,49,,,,,
1297401,167684,1004,14,1,,,,,,
1297403,167684,1008,160,1,,,,,,
1297405,167684,1003,1.5,1,,,,,,
1297418,167684,1258,2.115,0,,,,,,
1297426,167684,1093,833,0,52,,,,,
1297457,167685,1093,1108,0,,,,,,
1297460,167685,1003,11.5,0,,,,,,
1297463,167685,1253,39,0,,,,,,
1297464,167685,1258,7.308,0,,,,,,
1297476,167685,1004,19.3,0,,,,,,
1297478,167685,1008,230,0,,,,,,
1297533,167686,1004,1,0,,,,,,
1297535,167686,1008,167,0,,,,,,
1297552,167686,1003,4.3,0,,,,,,
1297565,167686,1093,97,0,,,,,,
1297572,167686,1258,0.597,0,,,,,,
1297604,167687,1253,2,0,,,,,,
1297605,167687,1258,11.273,0,,,,,,
1297613,167687,1003,3,0,,,,,,
1297621,167687,1093,72,0,,,,,,
1297646,167687,1004,13.1,0,,,,,,
1297648,167687,1008,224,0,49,,,,,
1297672,167688,1003,1.9,0,,,,,,
1297684,167688,1093,229,0,,,,,,
1297688,167688,1258,3.8,0,,,,,,
1297696,167688,1004,15.7,0,,,,,,
1297698,167688,1008,431,0,,,,,,
1297723,167689,1004,29.32,1,47,,,,,
1297725,167689,1008,529,1,47,,,,,
1297763,167689,1093,213,1,47,,,,,
1297767,167689,1003,10.16,1,47,,,,,
1297777,167689,1253,7,1,47,,,,,
1297778,167689,1257,0.21,1,47,,,,,
1297779,167689,1258,18.485,1,47,,,,,
1297808,167690,1008,93,0,49,,,,,
1297817,167690,1003,0.8,0,,,,,,
1297830,167690,1253,6,0,,,,,,
1297831,167690,1258,1.034,0,,,,,,
1297839,167690,1093,20,0,,,,,,
1297841,167690,1004,1.6,0,,,,,,
1297911,167691,1004,53,1,,,,,,
1297913,167691,1008,465,0,,,,,,
1297916,167691,1253,54,1,,,,,,
1297917,167691,1258,17.88,0,,,,,,
1297939,167691,1093,581,1,,,,,,
1297946,167692,1004,2.7,1,,,,,,
1297963,167692,1008,86,0,,,,,,
1297967,167692,1093,939,0,52,,,,,
1297995,167692,1253,10,0,,,,,,
1297996,167692,1258,0.628,0,,,,,,
1298004,167692,1003,2.1,0,,,,,,
1298019,167693,1003,0.4,0,,,,,,
1298041,167693,1258,1.872,0,,,,,,
1298058,167693,1004,13,0,,,,,,
1298079,167693,1008,227,0,49,,,,,
1298081,167693,1093,804,0,39,,,,,
1298097,167694,1004,23,0,,,,,,
1298099,167694,1008,307,0,,,,,,
1298125,167694,1253,84,0,,,,,,
1298126,167694,1258,7.95,0,,,,,,
1298141,167694,1093,878,0,,,,,,
1298145,167694,1003,22.7,0,,,,,,
1298162,167695,1258,2.921,0,41,,,,,
1298193,167695,1004,31.79,0,41,,,,,
1298195,167695,1008,322,0,41,,,,,
1298205,167695,1003,5.95,0,41,,,,,
1298213,167695,1093,773,0,44,,,,,
1298230,167695,1257,0.153,0,41,,,,,
1298258,167696,1003,12,0,,,,,,
1298274,167696,1253,40,0,,,,,,
1298282,167696,1008,140,0,49,,,,,
1298291,167696,1004,9.5,0,51,,,,,
1298292,167696,1093,744,0,51,,,,,
1298294,167696,1258,1.526,0,51,,,,,
1298330,167697,1004,2,0,,,,,,
1298332,167697,1008,56,0,49,,,,,
1298358,167697,1253,8,0,,,,,,
1298359,167697,1258,1.242,0,,,,,,
1298370,167697,1003,4.1,0,,,,,,
1298395,167697,1093,105,0,20,,,,,
1298423,167698,1003,13.7,4,1,10.9,17.8,,,
1298432,167698,1253,66,4,1,48,77,,,
1298454,167698,1258,12.825,4,1,9.1,14.3,,,
1298459,167698,1093,689,4,1,616,764,,,
1298460,167698,1004,37.63,4,1,33.8,40.1,,,
1298462,167698,1008,407,0,49,,,,,
1298483,167699,1004,1.01,1,47,,,,,
1298485,167699,1008,115,0,,,,,,
1298506,167699,1003,1.52,1,47,,,,,
1298514,167699,1093,814,1,47,,,,,
1298532,167699,1253,2,0,41,,,,,
1298533,167699,1257,0.096,0,41,,,,,
1298534,167699,1258,0.45,0,41,,,,,
1298548,167700,1004,2.7,0,51,,,,,
1298550,167700,1008,84,0,47,,,,,
1298582,167700,1093,788,0,47,,,,,
1298593,167700,1003,0.2,0,47,,,,,
1298601,167700,1253,9,0,47,,,,,
1298602,167700,1258,0.6,0,47,,,,,
1298628,167701,1253,10,1,47,,,,,
1298629,167701,1003,3.2,1,47,,,,,
1298636,167701,1093,168,1,47,,,,,
1298644,167701,1258,11.474,1,47,,,,,
1298680,167701,1004,17.5,1,47,,,,,
1298682,167701,1008,443,1,47,,,,,
1298697,167701,1257,0.176,0,47,,,,,
1298708,167702,1003,0.11,1,1,,,,,
1298721,167702,1257,0.094,0,49,,,,,
1298722,167702,1258,8.976,0,49,,,,,
1298769,167702,1004,99.98,1,1,,,,,
1298771,167702,1008,884,0,49,,,,,
1298832,167703,1004,1,0,,,,,,
1298834,167703,1008,74,0,,,,,,
1298851,167703,1003,12.4,0,,,,,,
1298852,167703,1253,4,0,,,,,,
1298853,167703,1258,0.64,0,,,,,,
1298872,167703,1093,220,0,,,,,,
1298900,167704,1004,35,0,,,,,,
1298902,167704,1008,326,0,,,,,,
1298929,167704,1003,1.8,0,,,,,,
1298934,167704,1253,4,0,,,,,,
1298935,167704,1258,5.435,0,,,,,,
1298944,167704,1093,905,0,52,,,,,
1298984,167705,1004,29.99,0,,,,,,
1298986,167705,1008,451,0,49,,,,,
1298988,167705,1003,41.6,0,,,,,,
1298990,167705,1253,79,0,,,,,,
1298991,167705,1258,19.051,0,,,,,,
1299011,167705,1093,63,0,,,,,,
1299033,167706,1258,0.005,0,,,,,,
1299051,167706,1008,151,0,49,,,,,
1299086,167706,1004,0.1,0,,,,,,
1299104,167707,1003,0.25,0,39,,,,,
1299105,167707,1093,14,0,39,,,,,
1299124,167707,1008,227,0,49,,,,,
1299144,167707,1004,0.16,1,,,,,,
1299156,167707,1258,0.01,0,49,,,,,
1299176,167708,1003,0.6,1,,,,,,
1299194,167708,1258,0.014,0,,,,,,
1299202,167708,1004,0.1,1,,,,,,
1299204,167708,1008,22,0,49,,,,,
1299227,167708,1093,58,0,47,,,,,
1299234,167709,1004,12.41,0,,,,,,
1299236,167709,1008,221,0,49,,,,,
1299256,167709,1003,27.4,0,,,,,,
1299261,167709,1093,996,0,,,,,,
1299270,167709,1253,81,0,,,,,,
1299271,167709,1258,3.383,0,,,,,,
1299306,167710,1003,27.9,0,,,,,,
1299310,167710,1093,996,0,,,,,,
1299319,167710,1253,85,0,,,,,,
1299320,167710,1258,3.054,0,,,,,,
1299327,167710,1004,9.8,0,,,,,,
1299348,167710,1008,200,0,49,,,,,
1299385,167711,1258,0.31,0,40,,,,,
1299389,167711,1003,0.64,0,40,,,,,
1299427,167711,1004,0.4,0,40,,,,,
1299429,167711,1008,49,0,40,,,,,
1299449,167711,1093,91,0,40,,,,,
1299486,167712,1093,1030,0,20,,,,,
1299498,167712,1003,37.04,8,1,32.44,40.52,,,
1299509,167712,1253,110,8,1,103,118,,,
1299515,167712,1004,41.78,8,1,37.91,46.78,,,
1299548,167712,1008,541,0,49,,,,,
1299549,167712,1258,13.739,0,49,,,,,
1299566,167713,1004,5,0,,,,,,
1299585,167713,1253,76,0,,,,,,
1299594,167713,1003,29.3,0,,,,,,
1299598,167713,1093,996,0,,,,,,
1299607,167713,1258,1.368,0,49,,,,,
1299611,167713,1008,162,0,49,,,,,
1299659,167714,1258,0.046,0,,,,,,
1299668,167714,1003,2.7,0,,,,,,
1299675,167714,1093,14,0,,,,,,
1299699,167714,1004,0.2,0,,,,,,
1299701,167714,1008,115,0,49,,,,,
1299727,167715,1008,339,0,47,,,,,
1299761,167715,1003,10.93,0,47,,,,,
1299763,167715,1258,0.43,0,47,,,,,
1299766,167715,1004,2.06,0,47,,,,,
1299800,167716,1004,1,0,,,,,,
1299802,167716,1008,67,0,,,,,,
1299825,167716,1093,403,0,,,,,,
1299832,167716,1253,3,0,,,,,,
1299833,167716,1258,0.619,0,,,,,,
1299841,167716,1003,10.9,0,,,,,,
1299879,167717,1093,3380,0,44,,,,,
1299891,167717,1004,0.9,1,1,,,,,
1299893,167717,1008,185,0,49,,,,,
1299911,167717,1003,23.88,1,1,,,,,
1299928,167718,1008,43,0,49,,,,,
1299992,167718,1093,8,0,51,,,,,
1300013,167719,1093,400,0,,,,,,
1300033,167719,1003,21.28,0,44,,,,,
1300036,167719,1258,1.13,0,49,,,,,
1300042,167719,1004,12.77,0,44,,,,,
1300044,167719,1008,234,0,49,,,,,
1300065,167720,1008,69,0,49,,,,,
1300073,167720,1004,2.1,0,,,,,,
1300094,167720,1003,3.5,0,,,,,,
1300101,167720,1253,12,0,,,,,,
1300102,167720,1258,0.847,0,,,,,,
1300129,167720,1093,26,0,44,,,,,
1300135,167721,1003,1.41,1,44,,,,,
1300136,167721,1093,42,1,44,,,,,
1300138,167721,1253,7,1,44,,,,,
1300139,167721,1258,0.705,1,44,,,,,
1300146,167721,1004,1.41,1,44,,,,,
1300150,167721,1008,115,0,49,,,,,
1300247,167722,1004,1.8,0,,,,,,
1300249,167722,1008,94,0,49,,,,,
1300251,167722,1003,3.5,0,,,,,,
1300259,167722,1093,35,0,,,,,,
1300267,167722,1258,0.259,0,,,,,,
1300332,167723,1008,134,0,,,,,,
1300342,167723,1093,2,0,,,,,,
1300352,167723,1003,0.5,1,,,,,,
1300373,167724,1004,3.4,0,44,,,,,
1300375,167724,1008,354,0,,,,,,
1300385,167724,1003,13,0,44,,,,,
1300393,167724,1093,5,0,,,,,,
1300398,167724,1258,0.67,0,,,,,,
1300443,167725,1093,380,0,44,,,,,
1300445,167725,1003,10,0,44,,,,,
1300467,167725,1258,1,0,44,,,,,
1300491,167725,1004,3,0,44,,,,,
1300493,167725,1008,380,0,44,,,,,
1300517,167726,1004,0.8,0,,,,,,
1300529,167726,1258,0.517,0,,,,,,
1300537,167726,1003,0.8,0,,,,,,
1300542,167726,1093,16,0,,,,,,
1300553,167726,1008,75,0,49,,,,,
1300582,167727,1003,5.16,1,47,,,,,
1300586,167727,1093,95,1,47,,,,,
1300588,167727,1253,2,1,47,,,,,
1300599,167727,1004,4.52,1,47,,,,,
1300604,167727,1008,141,0,49,,,,,
1300628,167727,1258,0.574,0,49,,,,,
1300655,167728,1004,2.4,0,,,,,,
1300667,167728,1258,0.503,0,,,,,,
1300675,167728,1003,6.7,0,,,,,,
1300680,167728,1093,16,0,,,,,,
1300699,167728,1008,396,0,49,,,,,
1300710,167729,1003,0.2,0,,,,,,
1300718,167729,1093,4,0,,,,,,
1300728,167729,1258,0.02,0,,,,,,
1300736,167729,1004,0.1,0,,,,,,
1300738,167729,1008,47,0,,,,,,
1300800,167730,1008,46,0,49,,,,,
1300804,167730,1093,55,0,,,,,,
1300812,167730,1258,0.254,0,,,,,,
1300822,167730,1003,1.6,0,,,,,,
1300843,167730,1004,2,0,,,,,,
1300860,167731,1258,0.185,0,,,,,,
1300894,167731,1008,389,0,49,,,,,
1300902,167731,1093,2,0,,,,,,
1300906,167731,1003,6.6,0,,,,,,
1300913,167731,1004,0.9,0,,,,,,
1300919,167732,1008,91,0,49,,,,,
1300933,167732,1003,1,0,,,,,,
1300945,167732,1258,0.072,0,,,,,,
1300958,167732,1004,0.2,0,,,,,,
1300983,167732,1093,2,0,44,,,,,
1301020,167733,1004,0.2,0,,,,,,
1301023,167733,1003,0.3,0,,,,,,
1301028,167733,1093,7,0,,,,,,
1301036,167733,1258,0.058,0,,,,,,
